K,minRSS,AICminRSSk,purity
970,1335957.3868666708,1529957.3868666708,0.62146619370095668
969,1334513.6291633926,1528313.6291633926,0.61963882618510158
971,1336878.6500020376,1531078.6500020376,0.62721702676555946
972,1335983.6656105111,1530383.6656105111,0.62141244759754921
973,1334292.7988421747,1528892.7988421747,0.62420724497473934
974,1335970.4401021472,1530770.4401021472,0.61539288401590886
975,1335333.2330489976,1530333.2330489976,0.6216274320111792
976,1333643.725920538,1528843.725920538,0.62313232290658926
977,1334731.6968470707,1530131.6968470707,0.62813071052348701
978,1335887.586805467,1531487.586805467,0.62657207352466948
979,1335760.1708699737,1531560.1708699737,0.62130495539073416
980,1330652.4162920914,1526652.4162920914,0.62318606900999673
981,1334128.0409887037,1530328.0409887037,0.62157368590777173
982,1334501.5762921581,1530901.5762921581,0.62200365473503172
983,1332898.669045323,1529498.669045323,0.6210362248736967
984,1332790.9406653002,1529590.9406653002,0.62469095990540691
985,1333943.8703825814,1530943.8703825814,0.61625282167042894
986,1335359.0102224024,1532559.0102224024,0.62517467483607436
987,1331348.6475862241,1528748.6475862241,0.61985381059873157
988,1330602.0299937685,1528202.0299937685,0.62576588197355687
989,1332084.2435883246,1529884.2435883246,0.6173277437385789
990,1331275.8024647476,1529275.8024647476,0.61963882618510158
991,1333196.1066005332,1531396.1066005332,0.62291733849295927
992,1333237.6248649638,1531637.6248649638,0.62114371708051164
993,1330800.7130835152,1529400.7130835152,0.62302483069977421
994,1332662.2108592561,1531462.2108592561,0.61904761904761907
995,1334742.2305779655,1533742.2305779655,0.61867139632376655
996,1331271.5599570191,1530471.5599570191,0.61969257228850905
997,1332264.615238369,1531664.615238369,0.62237987745888423
998,1331944.3749232851,1531544.3749232851,0.62759324948941198
999,1330058.5674792386,1529858.5674792386,0.62565838976674193
1001,1329889.2786824696,1530089.2786824696,0.61953133397828652
1000,1330069.4372634715,1530069.4372634715,0.62786198000644955
1002,1331979.0077313697,1532379.0077313697,0.62630334300763191
1003,1333980.626639961,1534580.626639961,0.62952810921208213
1004,1331580.4651240169,1532380.4651240169,0.62130495539073416
1005,1330577.1971672634,1531577.1971672634,0.62302483069977421
1007,1329021.3467387466,1530421.3467387466,0.62383102225088682
1006,1331037.8852073441,1532237.8852073441,0.62189616252821667
1008,1330033.8824696797,1531633.8824696797,0.62329356121681179
1009,1332820.5829001167,1534620.5829001167,0.62028377942599167
1011,1330305.3335007876,1532505.3335007876,0.61937009566806411
1010,1330730.3594759821,1532730.3594759821,0.62001504890895409
1012,1328022.9344173176,1530422.9344173176,0.61985381059873157
1013,1330521.7201406809,1533121.7201406809,0.62528216704288941
1014,1328954.5467880655,1531754.5467880655,0.62001504890895409
1015,1327330.8964634431,1530330.8964634431,0.62495969042244437
1016,1328814.398419023,1532014.398419023,0.62662581962807695
1017,1329120.4135690627,1532520.4135690627,0.6210362248736967
1018,1331509.2106844326,1535109.2106844326,0.62178867032140173
1019,1330710.9412376296,1534510.9412376296,0.61931634956465653
1020,1330847.3001544832,1534847.3001544832,0.62216489304525424
1021,1326838.9665706349,1531038.9665706349,0.62834569493711701
1022,1329724.8543108064,1534124.8543108064,0.62415349887133187
1023,1329028.8621322324,1533628.8621322324,0.62624959690422444
1024,1326872.8836515527,1531672.8836515527,0.6244759754917768
1025,1327066.5533743384,1532066.5533743384,0.62361603783725683
1026,1328604.7608258333,1533804.7608258333,0.62522842093948183
1027,1327044.5273512357,1532444.5273512357,0.62151993980436415
1028,1325694.5067253197,1531294.5067253197,0.62533591314629688
1030,1328976.6366640616,1534976.6366640616,0.61625282167042894
1029,1326612.7806021329,1532412.7806021329,0.62409975276792429
1031,1326357.1002458746,1532557.1002458746,0.62345479952703431
1032,1327872.5117599587,1534272.5117599587,0.61754272815220901
1033,1327186.4557047144,1533786.4557047144,0.62393851445770177
1034,1329436.308986756,1536236.308986756,0.62055250994302913
1035,1325794.7376533481,1532794.7376533481,0.62576588197355687
1036,1324743.7674949679,1531943.7674949679,0.62764699559281956
1037,1327320.553443725,1534720.553443725,0.62082124046006659
1038,1324573.9530685339,1532173.9530685339,0.62409975276792429
1039,1324458.5246062917,1532258.5246062917,0.62549715145651941
1040,1326183.6947727338,1534183.6947727338,0.62512092873266689
1042,1325485.5631824767,1533885.5631824767,0.6275395033860045
1041,1323313.2085311329,1531513.2085311329,0.62399226056110935
1044,1327091.9692016279,1535891.9692016279,0.62393851445770177
1043,1325749.0712851102,1534349.0712851102,0.62485219821562932
1045,1323181.1742871474,1532181.1742871474,0.62581962807696445
1046,1325976.7847961972,1535176.7847961972,0.62845318714393206
1047,1324948.3655411443,1534348.3655411443,0.62641083521444696
1048,1324404.8496585661,1534004.8496585661,0.63028055465978716
1049,1324827.3128027855,1534627.3128027855,0.62275610018273675
1050,1325243.7154817069,1535243.7154817069,0.62415349887133187
1051,1322751.707063413,1532951.707063413,0.62232613135547676
1052,1324180.6706415622,1534580.6706415622,0.62340105342362684
1053,1321448.5447732611,1532048.5447732611,0.62641083521444696
1054,1323696.7346098921,1534496.7346098921,0.62872191766096963
1056,1322607.7243219449,1533807.7243219449,0.62372353004407177
1055,1324038.3553174771,1535038.3553174771,0.62710953455874452
1057,1322098.8319794824,1533498.8319794824,0.62549715145651941
1058,1319017.1448585652,1530617.1448585652,0.62280984628614422
1059,1319362.4627083803,1531162.4627083803,0.62479845211222185
1060,1322498.546027265,1534498.546027265,0.62345479952703431
1061,1324042.3838897175,1536242.3838897175,0.62130495539073416
1062,1322267.217057924,1534667.217057924,0.6228635923895518
1063,1323454.4580934362,1536054.4580934362,0.62796947221326449
1064,1322359.1378757614,1535159.1378757614,0.62232613135547676
1065,1321965.8471485744,1534965.8471485744,0.62651832742126201
1066,1321352.6838785387,1534552.6838785387,0.62684080404170694
1067,1321146.3775610155,1534546.3775610155,0.62130495539073416
1068,1323357.044814602,1536957.044814602,0.62254111576910676
1069,1321974.1046230358,1535774.1046230358,0.62737826507578198
1071,1321711.7422244363,1535911.7422244363,0.62173492421799414
1070,1322069.5969007481,1536069.5969007481,0.62458346769859185
1072,1321383.650912741,1535783.650912741,0.62006879501236156
1073,1321591.683192427,1536191.683192427,0.62345479952703431
1075,1318835.3968945083,1533835.3968945083,0.626733311834892
1074,1319442.6206983502,1534242.6206983502,0.62388476835429429
1076,1320566.1061713083,1535766.1061713083,0.62495969042244437
1077,1320434.8919305243,1535834.8919305243,0.62662581962807695
1078,1319156.5996928632,1534756.5996928632,0.62474470600881438
1079,1320307.4205122222,1536107.4205122222,0.6228635923895518
1080,1320984.8474457751,1536984.8474457751,0.62560464366333446
1081,1322114.8362525026,1538314.8362525026,0.62329356121681179
1082,1320432.8046354954,1536832.8046354954,0.62506718262925942
1083,1321099.723326094,1537699.723326094,0.62404600666451682
1084,1320868.412943495,1537668.412943495,0.62920563259163709
1085,1318739.4347873661,1535739.4347873661,0.63044179297000968
1086,1318698.6318974411,1535898.6318974411,0.62033752552939914
1087,1318842.0728740005,1536242.0728740005,0.62248736966569929
1088,1316509.4209300871,1534109.4209300871,0.62560464366333446
1089,1319480.1998933069,1537280.1998933069,0.62565838976674193
1090,1318330.3236568475,1536330.3236568475,0.62474470600881438
1091,1318026.0094078619,1536226.0094078619,0.62399226056110935
1092,1319592.3319875547,1537992.3319875547,0.62555089755992688
1093,1316927.0785502859,1535527.0785502859,0.62426099107814681
1094,1319173.3155835324,1537973.3155835324,0.6277544877996345
1095,1317608.8975506693,1536608.8975506693,0.6226486079759217
1097,1316788.1998721622,1536188.1998721622,0.62839944104052459
1096,1319076.9998438887,1538276.9998438887,0.62436848328496186
1098,1318269.6893535822,1537869.6893535822,0.62555089755992688
1099,1317050.9194644222,1536850.9194644222,0.62092873266688164
1100,1317108.6851837116,1537108.6851837116,0.62651832742126201
1101,1317130.5752488633,1537330.5752488633,0.62990433193593465
1102,1317264.0915401815,1537664.0915401815,0.62576588197355687
1103,1315817.421167349,1536417.421167349,0.62882940986778457
1104,1317863.73477973,1538663.73477973,0.63119423841771471
1105,1314780.0658963074,1535780.0658963074,0.63054928517682463
1106,1313931.1244086477,1535131.1244086477,0.62409975276792429
1107,1317048.4581044028,1538448.4581044028,0.62995807803934212
1109,1315383.8552779788,1537183.8552779788,0.62829194883370953
1108,1315743.3922335953,1537343.3922335953,0.62834569493711701
1110,1315101.5751818374,1537101.5751818374,0.63033430076319463
1112,1316495.785617291,1538895.785617291,0.62727077286896704
1111,1317329.3575515696,1539529.3575515696,0.62700204235192947
1113,1315501.4281542217,1538101.4281542217,0.62001504890895409
1114,1316211.522116635,1539011.522116635,0.63130173062452977
1115,1314271.8493560536,1537271.8493560536,0.6300118241427497
1116,1315740.330512451,1538940.330512451,0.62248736966569929
1117,1312866.7098842417,1536266.7098842417,0.62904439428141457
1118,1316681.3665085165,1540281.3665085165,0.63060303128023221
1119,1314425.5536436881,1538225.5536436881,0.62909814038482215
1120,1315225.2277390761,1539225.2277390761,0.62995807803934212
1121,1313976.4298460002,1538176.4298460002,0.63393528969149737
1122,1313713.3047137433,1538113.3047137433,0.62899064817800709
1123,1313397.1594382974,1537997.1594382974,0.62501343652585184
1124,1315070.6161115984,1539870.6161115984,0.62560464366333446
1125,1314259.5732857145,1539259.5732857145,0.6297968397291196
1126,1312319.0884899192,1537519.0884899192,0.63114049231430724
1127,1313561.7263903606,1538961.7263903606,0.62839944104052459
1128,1313380.3702927048,1538980.3702927048,0.63049553907341715
1130,1314179.8261955557,1540179.8261955557,0.62624959690422444
1129,1314262.6881894767,1540062.6881894767,0.62216489304525424
1131,1313147.4294492484,1539347.4294492484,0.6277544877996345
1132,1312933.0490613938,1539333.0490613938,0.62684080404170694
1133,1310895.1672931362,1537495.1672931362,0.63243039879608731
1134,1310936.4002270252,1537736.4002270252,0.62796947221326449
1135,1313414.4333041843,1540414.4333041843,0.62899064817800709
1136,1312525.1836900148,1539725.1836900148,0.62426099107814681
1137,1311200.199256273,1538600.199256273,0.6275395033860045
1138,1312677.0763464549,1540277.0763464549,0.62302483069977421
1140,1310549.0211632384,1538549.0211632384,0.62899064817800709
1139,1312344.9051716831,1540144.9051716831,0.62436848328496186
1141,1311451.5695028258,1539651.5695028258,0.62829194883370953
1142,1310654.8280848197,1539054.8280848197,0.62619585080081697
1143,1308834.9947179358,1537434.9947179358,0.63194668386541974
1145,1310822.7481788551,1539822.7481788551,0.62350854563044178
1144,1309148.2717525787,1537948.2717525787,0.6328603676233473
1146,1305242.8009834606,1534442.8009834606,0.62780823390304208
1147,1310875.9946951161,1540275.9946951161,0.63130173062452977
1148,1309707.8200279779,1539307.8200279779,0.62624959690422444
1150,1310730.9071802995,1540730.9071802995,0.6320541760722348
1149,1308770.3020838134,1538570.3020838134,0.63092550790067725
1151,1310082.5345339014,1540282.5345339014,0.62748575728259703
1152,1308615.0607971295,1539015.0607971295,0.62323981511340432
1153,1307059.3880512908,1537659.3880512908,0.62823820273030206
1154,1308321.3825432193,1539121.3825432193,0.6275395033860045
1155,1310203.7428791947,1541203.7428791947,0.62985058583252718
1156,1311754.8117407986,1542954.8117407986,0.62485219821562932
1157,1307249.9687941268,1538649.9687941268,0.62361603783725683
1158,1309548.0358443323,1541148.0358443323,0.62759324948941198
1159,1307680.9095914231,1539480.9095914231,0.62555089755992688
1160,1307811.2330395754,1539811.2330395754,0.62710953455874452
1161,1307443.0223154537,1539643.0223154537,0.62915188648822962
1162,1309426.8023642073,1541826.8023642073,0.62340105342362684
1163,1308013.1183336468,1540613.1183336468,0.6300118241427497
1164,1307191.0544364471,1539991.0544364471,0.63049553907341715
1165,1307377.9418808904,1540377.9418808904,0.62909814038482215
1166,1308666.6396864275,1541866.6396864275,0.62592712028377939
1167,1305197.6564650154,1538597.6564650154,0.62608835859400191
1168,1309518.4075715621,1543118.4075715621,0.62512092873266689
1169,1306666.6902160016,1540466.6902160016,0.62802321831667207
1170,1307195.8401973951,1541195.8401973951,0.62968934752230465
1171,1306269.7351643648,1540469.7351643648,0.63049553907341715
1172,1309383.763394908,1543783.763394908,0.62985058583252718
1173,1306557.9879272538,1541157.9879272538,0.626948296248522
1174,1304796.6238032591,1539596.6238032591,0.6257121358701494
1175,1307376.4688204101,1542376.4688204101,0.62807696442007954
1176,1305837.1142432156,1541037.1142432156,0.62495969042244437
1177,1306029.2205380287,1541429.2205380287,0.62689455014511453
1178,1305252.4033496361,1540852.4033496361,0.63044179297000968
1179,1306806.5084770941,1542606.5084770941,0.63049553907341715
1181,1307192.565862631,1543392.565862631,0.62630334300763191
1180,1305208.6971508218,1541208.6971508218,0.62942061700526708
1183,1306880.5242875335,1543480.5242875335,0.63216166827904974
1182,1302484.8208707946,1538884.8208707946,0.62974309362571212
1184,1304696.6364023257,1541496.6364023257,0.62651832742126201
1185,1302569.8180289781,1539569.8180289781,0.62587337418037192
1187,1304707.5062093306,1542107.5062093306,0.62818445662689459
1186,1305631.8482920444,1542831.8482920444,0.6318391916586048
1188,1303803.1369302564,1541403.1369302564,0.62748575728259703
1189,1303585.3175251137,1541385.3175251137,0.63028055465978716
1190,1303696.267295918,1541696.267295918,0.62845318714393206
1191,1302854.3510049714,1541054.3510049714,0.63092550790067725
1192,1305836.933412998,1544236.933412998,0.6257121358701494
1194,1302892.9240463725,1541692.9240463725,0.6308180156938622
1193,1301451.4349273175,1540051.4349273175,0.62700204235192947
1195,1304623.3870294194,1543623.3870294194,0.63065677738363968
1196,1302568.7686900999,1541768.7686900999,0.62818445662689459
1197,1303083.1742679325,1542483.1742679325,0.62920563259163709
1198,1303319.6757019199,1542919.6757019199,0.63119423841771471
1199,1305543.3882215933,1545343.3882215933,0.62598086638718697
1200,1302396.964676226,1542396.964676226,0.6308180156938622
1201,1303310.7277742114,1543510.7277742114,0.62538965924970435
1202,1301804.2948595742,1542204.2948595742,0.62888315597119204
1203,1302826.5776312186,1543426.5776312186,0.63087176179726967
1204,1303009.5925628871,1543809.5925628871,0.63028055465978716
1205,1301192.5837775217,1542192.5837775217,0.63092550790067725
1206,1303145.5726419038,1544345.5726419038,0.6295818553154896
1207,1300686.5341503012,1542086.5341503012,0.63087176179726967
1208,1300877.3853772182,1542477.3853772182,0.62743201117918956
1209,1302912.5574679514,1544712.5574679514,0.62522842093948183
1210,1303058.3700976423,1545058.3700976423,0.62925937869504456
1211,1302045.6038363425,1544245.6038363425,0.63028055465978716
1212,1302891.5743335902,1545291.5743335902,0.62587337418037192
1214,1301416.9853433161,1544216.9853433161,0.62807696442007954
1213,1298720.9813013999,1541320.9813013999,0.62861442545415458
1216,1303277.1171684572,1546477.1171684572,0.62866817155756205
1215,1301777.8669952918,1544777.8669952918,0.62796947221326449
1217,1302011.0712626032,1545411.0712626032,0.62952810921208213
1218,1299708.5883358042,1543308.5883358042,0.62345479952703431
1220,1300439.3732626094,1544439.3732626094,0.62882940986778457
1219,1301021.0605261296,1544821.0605261296,0.62178867032140173
1221,1301182.1222297791,1545382.1222297791,0.62963560141889718
1222,1299825.0788734739,1544225.0788734739,0.63237665269267973
1223,1298700.2150419806,1543300.2150419806,0.62904439428141457
1224,1300897.9441978191,1545697.9441978191,0.62952810921208213
1225,1299008.5270475675,1544008.5270475675,0.63329033645060728
1227,1300791.9146008668,1546191.9146008668,0.63044179297000968
1226,1301521.4501491417,1546721.4501491417,0.62861442545415458
1228,1295680.9188996134,1541280.9188996134,0.62829194883370953
1229,1298161.2427536838,1543961.2427536838,0.63329033645060728
1230,1298853.7894033801,1544853.7894033801,0.62963560141889718
1231,1297820.4046299285,1544020.4046299285,0.62909814038482215
1232,1298834.6734814839,1545234.6734814839,0.63307535203697729
1233,1298259.7642581284,1544859.7642581284,0.63291411372675477
1234,1299460.3630465432,1546260.3630465432,0.63237665269267973
1235,1297348.3473844766,1544348.3473844766,0.62952810921208213
1236,1297948.4133868648,1545148.4133868648,0.62963560141889718
1237,1298271.8579054321,1545671.8579054321,0.62963560141889718
1239,1295537.8084466772,1543337.8084466772,0.62920563259163709
1238,1297652.3275749418,1545252.3275749418,0.6297968397291196
1240,1297868.3059891998,1545868.3059891998,0.62684080404170694
1241,1297866.9465330108,1546066.9465330108,0.63038804686660221
1242,1297186.3307000895,1545586.3307000895,0.62899064817800709
1243,1297717.9531188786,1546317.9531188786,0.63006557024615717
1245,1297834.449681819,1546834.449681819,0.62684080404170694
1244,1297617.3617619032,1546417.3617619032,0.63178544555519722
1246,1296147.7333058738,1545347.7333058738,0.62383102225088682
1247,1296000.2384184257,1545400.2384184257,0.63022680855637969
1248,1299297.6747892564,1548897.6747892564,0.62813071052348701
1249,1297218.9757717624,1547018.9757717624,0.63054928517682463
1250,1296809.200049137,1546809.200049137,0.62990433193593465
1252,1294876.7254404062,1545276.7254404062,0.63409652800171989
1251,1295885.0390154305,1546085.0390154305,0.62635708911103949
1253,1297756.1529409075,1548356.1529409075,0.6300118241427497
1254,1295273.2883052104,1546073.2883052104,0.63044179297000968
1255,1294706.1840028905,1545706.1840028905,0.63334408255401486
1257,1295368.6113934568,1546768.6113934568,0.6277544877996345
1256,1295444.5066095802,1546644.5066095802,0.62985058583252718
1258,1295246.2128045703,1546846.2128045703,0.62968934752230465
1259,1296482.9298901528,1548282.9298901528,0.62463721380199932
1260,1295398.0647182511,1547398.0647182511,0.63425776631194242
1261,1296314.6675247378,1548514.6675247378,0.63167795334838228
1262,1293477.471789856,1545877.471789856,0.62856067935074711
1263,1294286.7675031801,1546886.7675031801,0.6318391916586048
1264,1292524.6971185671,1545324.6971185671,0.6287756637643771
1265,1294547.0552884005,1547547.0552884005,0.62130495539073416
1266,1294469.4169776971,1547669.4169776971,0.63017306245297211
1267,1295378.4601902026,1548778.4601902026,0.63318284424379234
1268,1290882.9598340644,1544482.9598340644,0.63092550790067725
1270,1292834.892874534,1546834.892874534,0.63092550790067725
1269,1294558.9596594183,1548358.9596594183,0.62974309362571212
1271,1294332.6040498579,1548532.6040498579,0.62942061700526708
1272,1292926.6884093347,1547326.6884093347,0.62823820273030206
1273,1293305.0416873945,1547905.0416873945,0.63420402020853484
1274,1293602.2203836227,1548402.2203836227,0.62952810921208213
1275,1292617.8096103573,1547617.8096103573,0.63436525851875736
1277,1291733.4722363064,1547133.4722363064,0.63506395786305492
1276,1292230.0193473222,1547430.0193473222,0.63173169945178975
1278,1292141.8836230296,1547741.8836230296,0.63028055465978716
1280,1294234.042744993,1550234.042744993,0.63248414489949478
1279,1291175.0069359879,1546975.0069359879,0.63200042996882722
1281,1290065.7425187901,1546265.7425187901,0.63044179297000968
1282,1289624.0848758463,1546024.0848758463,0.6349027195528324
1283,1289924.8350515792,1546524.8350515792,0.6336665591744598
1284,1292874.199343795,1549674.199343795,0.63565516500053743
1285,1292356.1661964799,1549356.1661964799,0.63130173062452977
1286,1290871.6461202982,1548071.6461202982,0.63178544555519722
1287,1290256.8175493767,1547656.8175493767,0.63785875524024505
1288,1291502.0632179785,1549102.0632179785,0.63151671503815976
1290,1291265.1607678719,1549265.1607678719,0.62829194883370953
1289,1291380.8313210136,1549180.8313210136,0.63533268838009249
1291,1290823.5383223507,1549023.5383223507,0.62657207352466948
1292,1291317.2415765335,1549717.2415765335,0.63194668386541974
1293,1289884.0528276551,1548484.0528276551,0.63146296893475218
1294,1290010.9794422628,1548810.9794422628,0.63210792217564227
1295,1290270.7619025887,1549270.7619025887,0.63275287541653236
1296,1288259.9585743677,1547459.9585743677,0.63033430076319463
1297,1292690.8387775535,1552090.8387775535,0.63307535203697729
1298,1289738.9293348577,1549338.9293348577,0.63097925400408472
1299,1290473.8860238842,1550273.8860238842,0.63200042996882722
1300,1288730.6974056915,1548730.6974056915,0.63243039879608731
1301,1291643.5650539293,1551843.5650539293,0.63350532086423739
1302,1288835.5452409852,1549235.5452409852,0.63140922283134471
1303,1287131.1166291323,1547731.1166291323,0.63232290658927226
1305,1289772.2001985284,1550772.2001985284,0.63028055465978716
1304,1288185.148637143,1548985.148637143,0.63452649682897988
1306,1287640.956042506,1548840.956042506,0.6287756637643771
1307,1287224.3376894977,1548624.3376894977,0.63619262603461246
1308,1289863.448754902,1551463.448754902,0.63382779748468232
1309,1286540.4428779485,1548340.4428779485,0.63312909814038487
1311,1289901.2498183371,1552101.2498183371,0.6336665591744598
1310,1287961.3759964688,1549961.3759964688,0.63194668386541974
1312,1288244.1675981784,1550644.1675981784,0.63065677738363968
1313,1286089.3061211342,1548689.3061211342,0.63092550790067725
1315,1289178.2746817695,1552178.2746817695,0.6367300870686875
1314,1288518.0829353051,1551318.0829353051,0.63269912931312478
1316,1286047.7568049422,1549247.7568049422,0.63022680855637969
1318,1285443.5016717487,1549043.5016717487,0.63200042996882722
1317,1287380.6311343231,1550780.6311343231,0.63054928517682463
1319,1286582.2824882949,1550382.2824882949,0.63576265720735248
1320,1287559.0339853307,1551559.0339853307,0.63990110716973014
1321,1285343.2915468367,1549543.2915468367,0.63011931634956464
1322,1286366.9454887093,1550766.9454887093,0.6320541760722348
1323,1286758.4524709585,1551358.4524709585,0.63785875524024505
1324,1286143.3044411831,1550943.3044411831,0.63441900462216494
1325,1286817.4085888306,1551817.4085888306,0.62947436310867466
1326,1285535.1279940871,1550735.1279940871,0.62834569493711701
1327,1287922.8273405212,1553322.8273405212,0.62931312479845214
1328,1284125.1512571527,1549725.1512571527,0.63237665269267973
1330,1285346.6772351458,1551346.6772351458,0.63065677738363968
1329,1286098.7104518206,1551898.7104518206,0.63355906696764486
1331,1284748.1802218752,1550948.1802218752,0.63087176179726967
1332,1286553.6664127538,1552953.6664127538,0.63484897344942492
1333,1283648.904888245,1550248.904888245,0.63431151241534989
1334,1284263.4438167561,1551063.4438167561,0.63296785983016235
1336,1284850.8421964,1552050.8421964,0.62893690207459962
1335,1285886.3814288704,1552886.3814288704,0.62985058583252718
1337,1284825.1826284204,1552225.1826284204,0.63350532086423739
1338,1285534.0558083986,1553134.0558083986,0.6338815435880899
1340,1284392.7291019754,1552392.7291019754,0.63415027410512737
1339,1284933.0401611379,1552733.0401611379,0.6297968397291196
1341,1284508.6486813803,1552708.6486813803,0.63597764162098247
1343,1282317.0429430024,1550917.0429430024,0.63560141889712995
1342,1282252.6581187402,1550652.6581187402,0.63737504030957759
1344,1284591.4494770535,1553391.4494770535,0.63565516500053743
1345,1285066.3218093966,1554066.3218093966,0.63221541438245732
1346,1284078.9597381211,1553278.9597381211,0.62963560141889718
1347,1281030.788399305,1550430.788399305,0.63431151241534989
1348,1283396.2116147641,1552996.2116147641,0.63764377082661505
1349,1282050.1264967183,1551850.1264967183,0.63296785983016235
1350,1285050.2238482144,1555050.2238482144,0.63312909814038487
1351,1284264.8393336986,1554464.8393336986,0.6318391916586048
1352,1283491.3200405666,1553891.3200405666,0.63167795334838228
1353,1283396.6162384825,1553996.6162384825,0.63963237665269268
1355,1282063.8908643082,1553063.8908643082,0.63044179297000968
1354,1282282.3950392117,1553082.3950392117,0.63952488444587763
1356,1282370.9542952154,1553570.9542952154,0.63355906696764486
1357,1284166.148986944,1555566.148986944,0.63694507148231749
1358,1281757.1441365243,1553357.1441365243,0.63710630979254002
1361,1281074.6002149628,1553274.6002149628,0.6328603676233473
1359,1282362.7260782409,1554162.7260782409,0.62968934752230465
1360,1283275.205055404,1555275.205055404,0.63140922283134471
1362,1279221.1550174635,1551621.1550174635,0.63640761044824246
1363,1281038.1428825115,1553638.1428825115,0.63608513382779752
1364,1281934.4751728915,1554734.4751728915,0.63501021175964745
1365,1282171.3684971551,1555171.3684971551,0.63296785983016235
1366,1279415.8485501187,1552615.8485501187,0.63114049231430724
1367,1281780.3205702705,1555180.3205702705,0.62947436310867466
1368,1279701.7534952548,1553301.7534952548,0.63855745458454261
1369,1279219.1061163002,1553019.1061163002,0.63597764162098247
1370,1280162.7610303387,1554162.7610303387,0.63544018058690743
1371,1281609.7964345992,1555809.7964345992,0.6316242072449747
1373,1282900.6567644295,1557500.6567644295,0.6346877351392024
1372,1281611.9910782389,1556011.9910782389,0.63248414489949478
1374,1280867.451580897,1555667.451580897,0.6354939266903149
1375,1280799.2514799265,1555799.2514799265,0.63296785983016235
1376,1282134.9168139058,1557334.9168139058,0.6318391916586048
1377,1281459.8219094696,1556859.8219094696,0.63560141889712995
1378,1280671.8319836829,1556271.8319836829,0.62920563259163709
1379,1278616.1561787413,1554416.1561787413,0.64162098247877031
1380,1279021.7843604332,1555021.7843604332,0.63726754810276254
