K,minRSS,AICminRSSk,purity
978,963171.51821973582,1158771.5182197359,0.779528105482304
979,965628.0260066858,1161428.0260066858,0.77189451769604445
980,966888.18831927725,1162888.1883192773,0.77890353920888267
981,966091.68018810847,1162291.6801881085,0.7716863289382373
982,965218.41477424011,1161618.41477424,0.77314365024288689
983,966067.54089930409,1162667.5408993042,0.77321304649548928
984,963527.40916108235,1160327.4091610825,0.77508674531575295
985,966528.2697237567,1163528.2697237567,0.77585010409437893
986,966080.34389217,1163280.3438921701,0.77432338653712696
988,965458.18694879895,1163058.1869487991,0.77397640527411515
987,964706.53860450501,1162106.5386045049,0.77640527411519777
989,964562.12097355782,1162362.1209735577,0.77591950034698132
990,964919.00336375786,1162919.0033637579,0.77619708535739074
992,964857.63179812639,1163257.6317981263,0.7773768216516308
991,964751.76727111696,1162951.7672711168,0.7716863289382373
993,962864.44108063413,1161464.441080634,0.77446217904233172
994,964994.41996659036,1163794.4199665904,0.77210270645385148
995,965032.98980571271,1164032.9898057128,0.77335183900069393
996,963028.23356139893,1162228.2335613989,0.77612768910478835
998,963086.87217182131,1162686.8721718213,0.76918806384455241
997,964391.75418789941,1163791.7541878994,0.76634281748785571
999,962817.65915066947,1162617.6591506694,0.77585010409437893
1000,961444.10783837759,1161444.1078383776,0.77654406662040254
1002,962668.08309803216,1163068.083098032,0.77279666897987509
1001,961912.36946582794,1162112.3694658279,0.77078417765440665
1003,964612.80297701736,1165212.8029770174,0.77404580152671754
1004,962101.23471086449,1162901.2347108645,0.77779319916724499
1005,964258.97672629461,1165258.9767262945,0.77550312283136713
1006,962307.81214869139,1163507.8121486914,0.77661346287300481
1007,962255.37784050812,1163655.3778405082,0.77085357390700904
1008,962856.27860291128,1164456.2786029112,0.77501734906315056
1009,959940.57659883751,1161740.5765988375,0.77654406662040254
1010,962921.09499546594,1164921.0949954661,0.77376821651630812
1011,960125.6575269379,1162325.6575269378,0.7741845940319223
1012,960976.7921598315,1163376.7921598316,0.78181818181818186
1013,960958.45240455784,1163558.4524045577,0.77217210270645387
1014,961495.76633687853,1164295.7663368785,0.77154753643303264
1015,962043.63670046336,1165043.6367004635,0.7798750867453158
1016,962787.57243120717,1165987.5724312072,0.77682165163081196
1017,961686.32864810887,1165086.328648109,0.77362942401110335
1019,962252.82586555055,1166052.8258655504,0.77786259541984737
1018,962281.02882463555,1165881.0288246355,0.76793893129770996
1020,960837.71303278243,1164837.7130327825,0.77612768910478835
1021,960178.15647755389,1164378.1564775538,0.77022900763358781
1022,960814.78879688529,1165214.7887968854,0.77640527411519777
1023,958891.5758253138,1163491.5758253138,0.77668285912560719
1024,961535.79430382117,1166335.7943038212,0.77314365024288689
1025,959430.07290611858,1164430.0729061186,0.77265787647467032
1026,959727.79197189515,1164927.7919718951,0.77661346287300481
1027,959562.16254796484,1164962.1625479648,0.77723802914642615
1029,959334.23747675365,1165134.2374767535,0.77071478140180427
1028,958544.9059456489,1164144.9059456489,0.77356002775850108
1030,958655.89667698485,1164655.8966769848,0.77605829285218597
1031,960192.93308202666,1166392.9330820267,0.78202637057598889
1033,958701.0119227051,1165301.011922705,0.77938931297709924
1032,960111.79029322509,1166511.7902932251,0.77265787647467032
1034,961096.42243377946,1167896.4224337796,0.77800138792505202
1035,957516.46672225068,1164516.4667222507,0.77522553782095771
1036,958638.6930007746,1165838.6930007746,0.77557251908396951
1037,958015.22573282174,1165415.2257328217,0.77925052047189447
1038,956574.75128428312,1164174.7512842831,0.77508674531575295
1039,958095.46412755491,1165895.464127555,0.77231089521165852
1040,957117.66667713318,1165117.6666771332,0.77397640527411515
1042,958512.8625263198,1166912.8625263199,0.78036086051353226
1041,958777.18773309828,1166977.1877330984,0.77251908396946567
1043,958440.60621915327,1167040.6062191534,0.78299791811242192
1044,957331.30727764755,1166131.3072776475,0.77598889659958359
1045,957020.87989575102,1166020.8798957509,0.77043719639139485
1047,957798.37115997972,1167198.3711599796,0.77189451769604445
1046,957913.4632527685,1167113.4632527684,0.77362942401110335
1048,956187.74186440487,1165787.7418644049,0.77043719639139485
1049,957207.46946447785,1167007.4694644779,0.78181818181818186
1050,956938.83500239276,1166938.8350023928,0.77446217904233172
1051,955080.56025169522,1165280.5602516951,0.78098542678695348
1052,955347.54454369249,1165747.5445436924,0.77140874392782788
1053,958341.37041366845,1168941.3704136685,0.77487855655794591
1054,955819.29504917003,1166619.29504917,0.77647467036780016
1055,957831.41978982615,1168831.419789826,0.7788341429562804
1056,956538.36924141168,1167738.3692414118,0.77480916030534353
1057,956259.75050903205,1167659.750509032,0.7805690492713393
1058,957384.95470631693,1168984.9547063168,0.77251908396946567
1060,954486.17298999149,1166486.1729899915,0.77876474670367801
1059,956859.77875969373,1168659.7787596937,0.77501734906315056
1061,957456.85625171824,1169656.8562517182,0.78036086051353226
1062,957305.04946538771,1169705.0494653876,0.77675225537820958
1063,956462.75549951824,1169062.7554995182,0.78202637057598889
1064,956618.13922057184,1169418.1392205718,0.77591950034698132
1065,954923.26275956293,1167923.262759563,0.77071478140180427
1066,954819.49026478885,1168019.4902647887,0.77251908396946567
1067,955724.09770663688,1169124.0977066369,0.78126301179736291
1068,953493.13104659854,1167093.1310465985,0.78036086051353226
1069,956089.05292473501,1169889.052924735,0.77807078417765441
1070,955091.13897446042,1169091.1389744603,0.77869535045107563
1071,954069.76533046667,1168269.7653304667,0.77765440666204022
1072,953589.94588983827,1167989.9458898383,0.77820957668285917
1073,953985.27206930344,1168585.2720693033,0.77432338653712696
1075,951667.81573382427,1166667.8157338244,0.77890353920888267
1074,953837.1283948333,1168637.1283948333,0.78077723802914645
1076,953832.98553675378,1169032.9855367537,0.77446217904233172
1078,952946.74217342539,1168546.7421734254,0.77820957668285917
1077,953224.72585406539,1168624.7258540653,0.77182512144344206
1080,954187.96062426199,1170187.960624262,0.77633587786259539
1081,949987.66899252799,1166187.668992528,0.77911172796668982
1079,953821.85708270944,1169621.8570827094,0.77307425399028451
1082,951500.58417121612,1167900.584171216,0.78251214434420546
1083,951979.10986740817,1168579.1098674082,0.78563497571131158
1084,954304.44235523022,1171104.4423552302,0.7791811242192922
1085,951470.95144717791,1168470.9514471779,0.779528105482304
1086,953219.92949513765,1170419.9294951377,0.77189451769604445
1087,954071.67507161526,1171471.6750716153,0.77557251908396951
1088,951908.43668425933,1169508.4366842592,0.77682165163081196
1089,950859.87197679118,1168659.8719767912,0.77557251908396951
1090,949919.64707557752,1167919.6470755776,0.779528105482304
1091,952435.87927914993,1170635.8792791499,0.77758501040943784
1092,951753.67785450199,1170153.6778545021,0.78320610687022896
1093,951778.99268621719,1170378.9926862172,0.77446217904233172
1094,951671.84172977821,1170471.8417297783,0.77779319916724499
1095,951332.0034129665,1170332.0034129666,0.78285912560721727
1096,951644.74035394692,1170844.740353947,0.77682165163081196
1097,951928.61980297382,1171328.6198029737,0.77536433032616237
1098,952063.85733678087,1171663.857336781,0.77591950034698132
1099,951245.40647203627,1171045.4064720361,0.77807078417765441
1101,953018.60696909949,1173218.6069690995,0.78202637057598889
